N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
200,2.0,11.732851621374003,2,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.17457325756549835,0.08222755044698715,0.17863619327545166
200,2.0,11.732851621374003,3,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19777292013168335,0.021892325952649117,0.2003992348909378
200,2.0,11.732851621374003,3,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.21896003186702728,0.017122609540820122,0.21345500648021698
200,2.0,11.732851621374003,4,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20100529491901398,0.01899227872490883,0.21070243418216705
200,2.0,11.732851621374003,4,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.2092767208814621,0.021118754521012306,0.22119596600532532
200,2.0,11.732851621374003,5,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18645961582660675,0.020092297345399857,0.19252032041549683
200,2.0,11.732851621374003,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.21099209785461426,0.01734708994626999,0.20801426470279694
200,2.0,11.732851621374003,6,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19837899506092072,0.022792339324951172,0.19534865021705627
200,2.0,11.732851621374003,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.21092623472213745,0.01756872422993183,0.21876254677772522
200,2.0,11.732851621374003,7,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19272233545780182,0.017992263659834862,0.19454054534435272
200,2.0,11.732851621374003,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.22709603607654572,0.016276299953460693,0.20192177593708038
200,2.0,11.732851621374003,8,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.196762815117836,0.019992295652627945,0.1965607851743698
200,2.0,11.732851621374003,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.18075554072856903,0.10188376158475876,0.1628061681985855
200,2.0,11.732851621374003,9,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20363160967826843,0.020192299038171768,0.1874697357416153
200,2.0,11.732851621374003,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.23053789138793945,0.023779064416885376,0.19575664401054382
200,2.0,11.732851621374003,10,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20524778962135315,0.02029230073094368,0.1947425752878189
200,2.0,11.732851621374003,10,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.22989851236343384,0.014482197351753712,0.20535476505756378
200,2.0,11.732851621374003,11,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2026214897632599,0.01779226027429104,0.21252064406871796
200,2.0,11.732851621374003,11,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.23053009808063507,0.0141508923843503,0.2304065227508545
200,2.0,11.732851621374003,12,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.06430046260356903,0.09609965234994888,0.13485227525234222
200,2.0,11.732851621374003,12,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.22078894078731537,0.01848648674786091,0.21221919357776642
200,2.0,11.732851621374003,13,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20100529491901398,0.021792324259877205,0.1987830400466919
200,2.0,11.732851621374003,13,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.2108161747455597,0.02780577540397644,0.205017551779747
200,2.0,11.732851621374003,14,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20019720494747162,0.02029230073094368,0.20201541483402252
200,2.0,11.732851621374003,14,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.22082294523715973,0.01851150393486023,0.22292323410511017
200,2.0,11.732851621374003,15,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19777292013168335,0.01849227026104927,0.20565183460712433
200,2.0,11.732851621374003,15,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.2013704627752304,0.03314818814396858,0.19947868585586548
200,2.0,11.732851621374003,16,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1949446052312851,0.020992310717701912,0.1951466202735901
200,2.0,11.732851621374003,16,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.19083654880523682,0.0617988146841526,0.1842556893825531
200,2.0,11.732851621374003,17,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1987830400466919,0.019392285495996475,0.20100529491901398
200,2.0,11.732851621374003,17,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.21330058574676514,0.02372289076447487,0.20862585306167603
200,2.0,11.732851621374003,18,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2191874086856842,0.02219233103096485,0.19272233545780182
200,2.0,11.732851621374003,18,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.21917058527469635,0.015110064297914505,0.22736701369285583
200,2.0,11.732851621374003,19,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.196762815117836,0.0195922888815403,0.193126380443573
200,2.0,11.732851621374003,19,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.21619626879692078,0.02917439118027687,0.19450804591178894
200,5.0,4.150006096013556,0,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1968531459569931,0.019072329625487328,0.19831259548664093
200,5.0,4.150006096013556,0,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.20238035917282104,0.03708522766828537,0.19422173500061035
200,5.0,4.150006096013556,1,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19852109253406525,0.020104361698031425,0.19205784797668457
200,5.0,4.150006096013556,1,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.21432606875896454,0.026540709659457207,0.2089053839445114
200,5.0,4.150006096013556,2,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20310790836811066,0.017627481371164322,0.20602677762508392
200,5.0,4.150006096013556,2,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.1942407786846161,0.039616942405700684,0.19765865802764893
200,5.0,4.150006096013556,3,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19601918756961823,0.022994056344032288,0.20206543803215027
200,5.0,4.150006096013556,3,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.2004181295633316,0.027008019387722015,0.21849429607391357
200,5.0,4.150006096013556,4,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20540131628513336,0.019794752821326256,0.20039750635623932
200,5.0,4.150006096013556,4,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.1774994283914566,0.11505037546157837,0.16650235652923584
200,5.0,4.150006096013556,5,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18851348757743835,0.019278734922409058,0.1958106905221939
200,5.0,4.150006096013556,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.2106950432062149,0.030653322115540504,0.18702979385852814
200,5.0,4.150006096013556,6,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20081450045108795,0.024232497438788414,0.19330880045890808
200,5.0,4.150006096013556,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.21020381152629852,0.03757347911596298,0.19881732761859894
200,5.0,4.150006096013556,7,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19518521428108215,0.015976227819919586,0.19393426179885864
200,5.0,4.150006096013556,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.2202814370393753,0.02050665393471718,0.20186443626880646
200,5.0,4.150006096013556,8,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19435125589370728,0.0218588188290596,0.1956022083759308
200,5.0,4.150006096013556,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.2030555009841919,0.11937637627124786,0.13306768238544464
200,5.0,4.150006096013556,9,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20206543803215027,0.019381938502192497,0.18767951428890228
200,5.0,4.150006096013556,9,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.22673310339450836,0.024016505107283592,0.19757945835590363
200,5.0,4.150006096013556,10,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19727014005184174,0.020723583176732063,0.20748622715473175
200,5.0,4.150006096013556,10,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.22497797012329102,0.018739018589258194,0.21468785405158997
200,5.0,4.150006096013556,11,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2047758400440216,0.016182634979486465,0.21165606379508972
200,5.0,4.150006096013556,11,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.22845619916915894,0.01747128926217556,0.2293284684419632
200,5.0,4.150006096013556,12,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.05616410821676254,0.09105192869901657,0.13282985985279083
200,5.0,4.150006096013556,12,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.1606200635433197,0.1056746244430542,0.18690097332000732
200,5.0,4.150006096013556,13,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20081450045108795,0.02144600637257099,0.1991465538740158
200,5.0,4.150006096013556,13,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.1848171204328537,0.05762265622615814,0.20299692451953888
200,5.0,4.150006096013556,14,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20164845883846283,0.021239599213004112,0.20289941132068634
200,5.0,4.150006096013556,14,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.20402126014232635,0.023013953119516373,0.22872880101203918
200,5.0,4.150006096013556,15,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1978956162929535,0.016595447435975075,0.20727773010730743
200,5.0,4.150006096013556,15,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.18198265135288239,0.08732074499130249,0.17319579422473907
200,5.0,4.150006096013556,16,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10808652639389038
200,5.0,4.150006096013556,16,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.15800262987613678,0.11670646071434021,0.17305074632167816
200,5.0,4.150006096013556,17,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19643616676330566,0.017008261755108833,0.19935505092144012
200,5.0,4.150006096013556,17,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.23291949927806854,0.02327798306941986,0.20627647638320923
200,5.0,4.150006096013556,18,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.22103817760944366,0.023097259923815727,0.18830499053001404
200,5.0,4.150006096013556,18,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.20950520038604736,0.07107017934322357,0.1710730642080307
200,5.0,4.150006096013556,19,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1958106905221939,0.019072329625487328,0.19768711924552917
200,5.0,4.150006096013556,19,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.15844888985157013,0.11287257820367813,0.1760837584733963
200,10.0,1.9953178628215948,0,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11449838429689407
200,10.0,1.9953178628215948,0,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.18057465553283691,0.08874832093715668,0.17970559000968933
200,10.0,1.9953178628215948,1,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2096959799528122,0.013747752644121647,0.17367705702781677
200,10.0,1.9953178628215948,1,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.20441444218158722,0.06510863453149796,0.19156228005886078
200,10.0,1.9953178628215948,2,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.10557932406663895,0.18653935194015503,0.09767113626003265
200,10.0,1.9953178628215948,2,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.17012566328048706,0.09584587067365646,0.18011580407619476
200,10.0,1.9953178628215948,3,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19748064875602722,0.013433439657092094,0.21285046637058258
200,10.0,1.9953178628215948,3,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.1482914239168167,0.11397691071033478,0.21045953035354614
200,10.0,1.9953178628215948,4,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.22455638647079468,0.019350340589880943,0.20499078929424286
200,10.0,1.9953178628215948,4,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.21292896568775177,0.05351027101278305,0.191269189119339
200,10.0,1.9953178628215948,5,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.07896505296230316,0.1486944854259491,0.22519448399543762
200,10.0,1.9953178628215948,5,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.19842304289340973,0.10464928299188614,0.14800667762756348
200,10.0,1.9953178628215948,6,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.22582148015499115,0.1034972071647644
200,10.0,1.9953178628215948,6,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.2153744399547577,0.07790325582027435,0.17433106899261475
200,10.0,1.9953178628215948,7,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19740211963653564,0.021717101335525513,0.18862895667552948
200,10.0,1.9953178628215948,7,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.1886664181947708,0.08737733960151672,0.16665081679821014
200,10.0,1.9953178628215948,8,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11112896353006363
200,10.0,1.9953178628215948,8,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.18816378712654114,0.12135863304138184,0.14716412127017975
200,10.0,1.9953178628215948,9,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10683459788560867
200,10.0,1.9953178628215948,9,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.1995048224925995,0.05887867510318756,0.19074663519859314
200,10.0,1.9953178628215948,10,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19550496339797974,0.01527425367385149,0.21622538566589355
200,10.0,1.9953178628215948,10,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.18881329894065857,0.0718836709856987,0.20337851345539093
200,10.0,1.9953178628215948,11,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.10795774310827255,0.0,0.0
200,10.0,1.9953178628215948,11,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.177998885512352,0.11673111468553543,0.19709211587905884
200,10.0,1.9953178628215948,12,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.02837284654378891,0.11474289000034332
200,10.0,1.9953178628215948,12,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.18012337386608124,0.11886836588382721,0.18295656144618988
200,10.0,1.9953178628215948,13,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11304491013288498
200,10.0,1.9953178628215948,13,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.16462600231170654,0.1095489040017128,0.1943770945072174
200,10.0,1.9953178628215948,14,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10894874483346939
200,10.0,1.9953178628215948,14,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.1743580400943756,0.09731368720531464,0.20343679189682007
200,10.0,1.9953178628215948,15,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.10597572475671768,0.0,0.0
200,10.0,1.9953178628215948,15,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.17535598576068878,0.09365467727184296,0.18622878193855286
200,10.0,1.9953178628215948,16,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.024760080501437187,0.043065592646598816,0.12163690477609634
200,10.0,1.9953178628215948,16,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.1545698046684265,0.12240943312644958,0.19407835602760315
200,10.0,1.9953178628215948,17,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.24659079313278198,0.14568772912025452,0.08448871225118637
200,10.0,1.9953178628215948,17,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.20017610490322113,0.08096858859062195,0.19161340594291687
200,10.0,1.9953178628215948,18,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.11667859554290771,0.0,0.0
200,10.0,1.9953178628215948,18,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.20071667432785034,0.14543269574642181,0.14235228300094604
200,10.0,1.9953178628215948,19,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10881661623716354
200,10.0,1.9953178628215948,19,sbm_dpsgd_all_noised,1.9223734183771504,0.5431122541136532,0.361612254113653,1e-05,0.2,0.02,0.2,0.16219092905521393,0.12241814285516739,0.19692544639110565
200,20.0,0.9777376351145003,0,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.09561165422201157,0.0,0.0
200,20.0,0.9777376351145003,0,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.1798323690891266,0.12984560430049896,0.2181197702884674
200,20.0,0.9777376351145003,1,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.4264681339263916,0.3199606239795685,0.10307871550321579
200,20.0,0.9777376351145003,1,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.20371006429195404,0.1454399973154068,0.17489567399024963
200,20.0,0.9777376351145003,2,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.16008850932121277,0.026753468438982964,0.0
200,20.0,0.9777376351145003,2,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.1485128402709961,0.1296863704919815,0.19221071898937225
200,20.0,0.9777376351145003,3,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.3529362678527832,0.24598534405231476,0.07888197153806686
200,20.0,0.9777376351145003,3,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.1757778823375702,0.1218995600938797,0.2095375657081604
200,20.0,0.9777376351145003,4,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.3337710201740265,0.16771575808525085,0.05038938298821449
200,20.0,0.9777376351145003,4,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.18664102256298065,0.1280159205198288,0.2022428810596466
200,20.0,0.9777376351145003,5,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.09368175268173218,0.2517832815647125,0.867659330368042
200,20.0,0.9777376351145003,5,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.20581859350204468,0.11945503950119019,0.171565979719162
200,20.0,0.9777376351145003,6,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.12653937935829163
200,20.0,0.9777376351145003,6,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.22292207181453705,0.13456152379512787,0.17751164734363556
200,20.0,0.9777376351145003,7,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.05880877003073692,0.2975045442581177,0.09980235248804092
200,20.0,0.9777376351145003,7,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.19497251510620117,0.12928497791290283,0.1762184351682663
200,20.0,0.9777376351145003,8,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.39972925186157227,0.2177773118019104,0.06694474816322327
200,20.0,0.9777376351145003,8,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.16810420155525208,0.13339345157146454,0.19815216958522797
200,20.0,0.9777376351145003,9,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.028487678617239,0.17168749868869781
200,20.0,0.9777376351145003,9,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.20969080924987793,0.09869054704904556,0.17874671518802643
200,20.0,0.9777376351145003,10,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.09996619820594788,0.3339000940322876,0.867659330368042
200,20.0,0.9777376351145003,10,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.1751013547182083,0.14248442649841309,0.23111969232559204
200,20.0,0.9777376351145003,11,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.06574784964323044,0.18749822676181793
200,20.0,0.9777376351145003,11,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.23436687886714935,0.12196122109889984,0.21236218512058258
200,20.0,0.9777376351145003,12,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.1048123762011528
200,20.0,0.9777376351145003,12,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.2033616453409195,0.15108391642570496,0.19740617275238037
200,20.0,0.9777376351145003,13,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10326045006513596
200,20.0,0.9777376351145003,13,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.1818293333053589,0.12223924696445465,0.23051272332668304
200,20.0,0.9777376351145003,14,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10348214954137802
200,20.0,0.9777376351145003,14,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.16876378655433655,0.154240682721138,0.2023327797651291
200,20.0,0.9777376351145003,15,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10680771619081497
200,20.0,0.9777376351145003,15,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.17567719519138336,0.10549896955490112,0.23086212575435638
200,20.0,0.9777376351145003,16,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.11831913143396378,0.0,0.0
200,20.0,0.9777376351145003,16,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.17746104300022125,0.14552807807922363,0.1998579353094101
200,20.0,0.9777376351145003,17,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.027098149061203003,0.16667863726615906
200,20.0,0.9777376351145003,17,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.18325670063495636,0.15199632942676544,0.21099285781383514
200,20.0,0.9777376351145003,18,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10847049206495285
200,20.0,0.9777376351145003,18,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.22694842517375946,0.15086551010608673,0.1617840677499771
200,20.0,0.9777376351145003,19,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.11756036430597305,0.0,0.0
200,20.0,0.9777376351145003,19,sbm_dpsgd_all_noised,0.9419985000802904,0.40561225411365304,0.360237254113653,1e-05,0.2,0.02,0.2,0.19101347029209137,0.13126176595687866,0.24552428722381592
500,0.5,75.26107361311833,0,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2009638547897339,0.020096000283956528,0.2017991989850998
500,0.5,75.26107361311833,0,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.22617225348949432,0.013710682280361652,0.21052990853786469
500,0.5,75.26107361311833,1,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20048192143440247,0.020447999238967896,0.20022490620613098
500,0.5,75.26107361311833,1,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.20489664375782013,0.03021957352757454,0.20007427036762238
500,0.5,75.26107361311833,2,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19900400936603546,0.019791999831795692,0.19736546277999878
500,0.5,75.26107361311833,2,sbm_dpsgd_all_noised,70.77218472422943,12.423129399151788,1.0338953100711687,1e-05,0.2,0.02,0.2,0.22255811095237732,0.017244644463062286,0.1994684934616089
500,0.5,75.26107361311833,3,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20205622911453247,0.020800000056624413,0.19514858722686768
